orderid,paymentMethod,rating,location,fee,orderTime,departTime1,arriveTime,departTime2,deliveryTime,riderUsername,customerUsername,rname
1921,Visa,5,Tanjong Pagar,84.0,2020-03-12 16:24:36,2020-03-12 16:28:56,2020-03-12 16:29:17,2020-03-12 16:30:50,2020-03-12 16:33:48,www,customer97,Ziti's Italian Express
1922,Visa,3,STC,347.4,2020-03-12 16:12:55,2020-03-12 16:14:36,2020-03-12 16:18:35,2020-03-12 16:23:09,2020-03-12 16:27:24,ii,customer0,J J Fish and Chicken
1923,Visa,3,Cantonment,79.2,2020-03-12 17:05:13,2020-03-12 17:10:51,2020-03-12 17:12:21,2020-03-12 17:14:58,2020-03-12 17:17:21,ii,customer15,Dan's Seafood & Chicken
1924,Mastercard,1,Gul Circle,113.4,2020-03-12 17:34:29,2020-03-12 17:36:13,2020-03-12 17:38:32,2020-03-12 17:41:23,2020-03-12 17:42:47,ii,customer61,Fresh City
1925,Cash,4,Cantonment,289.8,2020-03-12 18:48:11,2020-03-12 18:53:10,2020-03-12 18:57:18,2020-03-12 19:2:03,2020-03-12 19:5:48,yyy,customer65,Roy Rogers
1926,Visa,4,Bukit Panjang,468.0,2020-03-12 18:16:15,2020-03-12 18:21:04,2020-03-12 18:24:24,2020-03-12 18:27:06,2020-03-12 18:29:51,ii,customer181,J J Fish and Chicken
1927,Mastercard,5,Novena,61.8,2020-03-12 18:37:21,2020-03-12 18:38:49,2020-03-12 18:42:23,2020-03-12 18:43:38,2020-03-12 18:45:12,hh,customer18,Maria's Fry Bread & Mexican Food
1928,Cash,1,HarbourFront,121.2,2020-03-12 18:22:39,2020-03-12 18:24:32,2020-03-12 18:29:23,2020-03-12 18:34:31,2020-03-12 18:35:04,uuu,customer109,Mcdonald's
1929,Mastercard,3,Gul Circle,99.0,2020-03-12 18:33:42,2020-03-12 18:34:32,2020-03-12 18:37:17,2020-03-12 18:40:37,2020-03-12 18:44:08,ii,customer56,Dairy Queen Grill & Chill
1930,Visa,2,Tuas Link,41.4,2020-03-12 18:04:52,2020-03-12 18:6:22,2020-03-12 18:9:07,2020-03-12 18:12:14,2020-03-12 18:14:14,ii,customer272,Shloma Inc
1931,Cash,2,Bendemeer,138.0,2020-03-12 19:28:19,2020-03-12 19:32:43,2020-03-12 19:33:34,2020-03-12 19:34:26,2020-03-12 19:39:01,ii,customer290,Hegenburgers
1932,Cash,5,Shenton Way,76.8,2020-03-12 19:28:29,2020-03-12 19:31:55,2020-03-12 19:35:31,2020-03-12 19:40:19,2020-03-12 19:43:30,bbbb,customer118,Baja Fresh
1933,Visa,5,Canberra,99.0,2020-03-12 19:36:41,2020-03-12 19:40:00,2020-03-12 19:44:07,2020-03-12 19:48:29,2020-03-12 19:50:08,hh,customer15,Taco Cabana
1934,Mastercard,2,Nanyang Gateway,155.4,2020-03-12 19:05:48,2020-03-12 19:10:55,2020-03-12 19:11:15,2020-03-12 19:13:24,2020-03-12 19:15:29,hh,customer33,Paesano's
1935,Mastercard,5,Tukang,179.4,2020-03-12 20:29:07,2020-03-12 20:32:07,2020-03-12 20:33:53,2020-03-12 20:35:06,2020-03-12 20:37:30,hh,customer279,Ball State Lafollette Dining
1936,Cash,1,Simei,144.6,2020-03-12 20:01:08,2020-03-12 20:4:40,2020-03-12 20:9:23,2020-03-12 20:10:34,2020-03-12 20:14:01,l,customer195,Fosters Freeze
1937,Visa,5,Toa Payoh,253.2,2020-03-12 20:51:11,2020-03-12 20:54:37,2020-03-12 20:55:46,2020-03-12 21:0:07,2020-03-12 21:5:53,aaaa,customer152,Nick's Burgers
1938,Visa,4,Mountbatten,39.0,2020-03-12 20:28:14,2020-03-12 20:30:45,2020-03-12 20:34:28,2020-03-12 20:36:04,2020-03-12 20:37:54,ii,customer222,Dewey's Pizza
1939,Mastercard,1,Tuas West Road,147.6,2020-03-12 20:34:50,2020-03-12 20:37:02,2020-03-12 20:41:03,2020-03-12 20:44:05,2020-03-12 20:47:33,xxx,customer78,Freddy's Steakburger
1940,Cash,1,CCL EXTENSION,192.6,2020-03-12 21:30:09,2020-03-12 21:31:33,2020-03-12 21:35:48,2020-03-12 21:39:11,2020-03-12 21:41:54,ii,customer85,Grandy's
1941,Cash,1,Mayﬂower,184.2,2020-03-12 21:00:14,2020-03-12 21:3:23,2020-03-12 21:6:39,2020-03-12 21:10:24,2020-03-12 21:13:44,ii,customer28,Hungry Andy's
1942,Mastercard,1,Aljunied,27.0,2020-03-12 21:42:18,2020-03-12 21:47:09,2020-03-12 21:48:26,2020-03-12 21:49:58,2020-03-12 21:54:50,hh,customer132,Qdoba Mexican Eats
1943,Cash,1,Oasis,22.8,2020-03-12 21:00:36,2020-03-12 21:1:56,2020-03-12 21:2:19,2020-03-12 21:6:06,2020-03-12 21:8:35,ii,customer50,Chick-fil-a Orange Avenue
1944,Visa,3,Marine Parade,89.4,2020-03-12 21:25:47,2020-03-12 21:26:54,2020-03-12 21:28:00,2020-03-12 21:33:20,2020-03-12 21:38:45,hh,customer44,Steak 'N Shake
1945,Mastercard,4,Marine Parade,304.2,2020-03-13 16:58:03,2020-03-13 17:1:22,2020-03-13 17:5:41,2020-03-13 17:8:06,2020-03-13 17:9:50,ii,customer220,Burger Time
1946,Mastercard,5,Farrer Park,211.2,2020-03-13 16:27:09,2020-03-13 16:32:30,2020-03-13 16:35:41,2020-03-13 16:39:18,2020-03-13 16:44:35,vvv,customer108,Jimmy Johns
1947,Mastercard,1,Teck Lee,124.8,2020-03-13 16:04:22,2020-03-13 16:9:59,2020-03-13 16:10:38,2020-03-13 16:14:15,2020-03-13 16:18:34,zzz,customer211,Tina's Carryout Restaurant
1948,Mastercard,4,Eunos,45.0,2020-03-13 16:05:26,2020-03-13 16:6:48,2020-03-13 16:8:12,2020-03-13 16:12:38,2020-03-13 16:15:52,m,customer211,Rally's Springfield
1949,Cash,2,Hume,306.0,2020-03-13 16:55:28,2020-03-13 16:59:10,2020-03-13 17:0:42,2020-03-13 17:3:24,2020-03-13 17:8:45,hh,customer80,Sonic Drive-in (trailer)
1950,Visa,1,Ang Mo Kio,93.0,2020-03-13 16:10:30,2020-03-13 16:11:44,2020-03-13 16:14:57,2020-03-13 16:17:17,2020-03-13 16:20:07,hh,customer263,Eagan's Drive-In
1951,Cash,4,Peng Kang Hill,73.2,2020-03-13 16:42:32,2020-03-13 16:44:38,2020-03-13 16:49:10,2020-03-13 16:54:07,2020-03-13 16:57:57,hh,customer239,Long John Silvers / A&W
1952,Visa,4,Expo,42.0,2020-03-13 16:45:44,2020-03-13 16:47:56,2020-03-13 16:52:03,2020-03-13 16:57:34,2020-03-13 16:59:30,uuu,customer60,Taco Local
1953,Visa,1,City Hall,26.4,2020-03-13 16:07:46,2020-03-13 16:8:50,2020-03-13 16:11:33,2020-03-13 16:15:34,2020-03-13 16:20:14,aaaa,customer128,Cookout
1954,Cash,1,CG,99.6,2020-03-13 16:09:54,2020-03-13 16:10:15,2020-03-13 16:11:08,2020-03-13 16:13:46,2020-03-13 16:16:25,ii,customer149,Freddy's Steakburger
1955,Visa,2,Marina Bay,103.8,2020-03-13 17:33:39,2020-03-13 17:35:24,2020-03-13 17:36:50,2020-03-13 17:40:50,2020-03-13 17:42:28,bbbb,customer0,Jack in the Box
1956,Visa,3,Hillview,37.8,2020-03-13 17:57:44,2020-03-13 18:0:00,2020-03-13 18:3:13,2020-03-13 18:7:27,2020-03-13 18:12:36,hh,customer29,Dewey's Pizza
1957,Mastercard,4,Tongkang,192.6,2020-03-13 17:42:45,2020-03-13 17:47:15,2020-03-13 17:51:17,2020-03-13 17:52:54,2020-03-13 17:56:49,aaaa,customer70,Zaxby's
1958,Mastercard,5,Cantonment,128.4,2020-03-13 17:09:55,2020-03-13 17:10:29,2020-03-13 17:11:18,2020-03-13 17:14:44,2020-03-13 17:15:03,hh,customer37,Blake's LotaBurger
1959,Visa,4,Tanjong Pagar,225.0,2020-03-13 18:46:06,2020-03-13 18:47:24,2020-03-13 18:48:00,2020-03-13 18:51:08,2020-03-13 18:53:15,hh,customer162,Schlotzsky's
1960,Visa,1,Nibong,269.4,2020-03-13 18:14:48,2020-03-13 18:19:09,2020-03-13 18:22:59,2020-03-13 18:27:17,2020-03-13 18:30:52,m,customer112,The Pizza Pipe Line
1961,Cash,2,Somerset,46.8,2020-03-13 18:48:59,2020-03-13 18:49:06,2020-03-13 18:53:21,2020-03-13 18:55:27,2020-03-13 18:58:35,hh,customer261,Checker's Drive-in Restaurant
1962,Cash,5,Teck Whye,144.6,2020-03-13 18:42:59,2020-03-13 18:45:26,2020-03-13 18:46:14,2020-03-13 18:49:50,2020-03-13 18:52:51,l,customer224,El Pollo Loco
1963,Cash,4,Upper Thomson,172.2,2020-03-13 19:50:08,2020-03-13 19:52:59,2020-03-13 19:53:46,2020-03-13 19:56:47,2020-03-13 20:1:30,yyy,customer236,Exxon
1964,Visa,1,Keat Hong,132.0,2020-03-13 19:25:11,2020-03-13 19:26:55,2020-03-13 19:31:13,2020-03-13 19:36:38,2020-03-13 19:39:44,ii,customer181,City Bites
1965,Cash,5,Prince Edward Road,172.8,2020-03-13 19:22:26,2020-03-13 19:23:02,2020-03-13 19:24:51,2020-03-13 19:26:40,2020-03-13 19:31:13,uuu,customer280,Tellers Tap Room & Kitchen
1966,Visa,5,Fernvale,133.2,2020-03-13 19:28:31,2020-03-13 19:30:48,2020-03-13 19:34:14,2020-03-13 19:35:06,2020-03-13 19:37:43,xxx,customer44,Baker's Drive Thru
1967,Mastercard,4,Segar,50.4,2020-03-13 19:47:42,2020-03-13 19:49:33,2020-03-13 19:51:53,2020-03-13 19:53:01,2020-03-13 19:56:43,ii,customer282,Mc Donald's
1968,Cash,3,Kallang,286.8,2020-03-13 19:56:43,2020-03-13 20:0:32,2020-03-13 20:1:44,2020-03-13 20:3:28,2020-03-13 20:6:55,hh,customer275,QDOBA Mexican Eats
1969,Visa,4,Little India,229.2,2020-03-13 19:31:50,2020-03-13 19:34:42,2020-03-13 19:36:16,2020-03-13 19:39:59,2020-03-13 19:40:30,hh,customer281,Samurai Sam's
1970,Cash,2,EXTENSION,160.2,2020-03-13 19:36:51,2020-03-13 19:39:52,2020-03-13 19:43:16,2020-03-13 19:47:49,2020-03-13 19:48:26,uuu,customer90,Checker's Drive-in Restaurant
1971,Visa,4,CCL EXTENSION,43.2,2020-03-13 20:47:11,2020-03-13 20:50:33,2020-03-13 20:51:23,2020-03-13 20:56:22,2020-03-13 21:0:35,www,customer198,Fuku
1972,Cash,1,Lavender,27.0,2020-03-13 20:06:36,2020-03-13 20:11:40,2020-03-13 20:16:25,2020-03-13 20:21:07,2020-03-13 20:25:46,ii,customer288,Toppers Pizza
1973,Cash,5,Lorong Chuan,358.8,2020-03-13 20:09:37,2020-03-13 20:11:52,2020-03-13 20:16:59,2020-03-13 20:17:02,2020-03-13 20:19:48,uuu,customer105,Jamba Juice
1974,Mastercard,4,Mayﬂower,127.8,2020-03-13 20:46:47,2020-03-13 20:49:28,2020-03-13 20:50:40,2020-03-13 20:55:25,2020-03-13 20:58:55,xxx,customer78,Arby's Antigo
1975,Visa,2,Damai,108.6,2020-03-13 21:33:15,2020-03-13 21:37:07,2020-03-13 21:39:51,2020-03-13 21:40:14,2020-03-13 21:45:06,hh,customer257,Bush's Chicken
1976,Visa,1,Riviera,43.8,2020-03-13 21:49:23,2020-03-13 21:50:15,2020-03-13 21:51:56,2020-03-13 21:53:28,2020-03-13 21:57:01,hh,customer186,Baskin-Robbins
1977,Cash,3,Tongkang,117.0,2020-03-13 21:37:23,2020-03-13 21:41:42,2020-03-13 21:43:49,2020-03-13 21:48:31,2020-03-13 21:52:56,ii,customer154,Kam's Chop Suey
1978,Visa,2,Lakeside,129.0,2020-03-13 21:43:49,2020-03-13 21:46:02,2020-03-13 21:48:31,2020-03-13 21:49:04,2020-03-13 21:53:42,l,customer110,McLaren's Pantry
1979,Mastercard,1,Upper Thomson,351.6,2020-03-13 21:01:50,2020-03-13 21:4:26,2020-03-13 21:7:05,2020-03-13 21:11:11,2020-03-13 21:16:35,hh,customer235,Original Tracks
1980,Mastercard,5,Lentor,64.8,2020-03-14 16:00:01,2020-03-14 16:4:48,2020-03-14 16:9:29,2020-03-14 16:13:59,2020-03-14 16:16:25,m,customer158,Hunam Garden
1981,Visa,1,Tampines East,213.6,2020-03-14 16:34:02,2020-03-14 16:36:22,2020-03-14 16:40:48,2020-03-14 16:45:09,2020-03-14 16:50:26,ii,customer69,Steak N Shake
1982,Cash,4,Gardens by the Bay,143.4,2020-03-14 16:50:14,2020-03-14 16:51:19,2020-03-14 16:56:39,2020-03-14 17:0:59,2020-03-14 17:1:03,m,customer118,Redbox
1983,Mastercard,2,Napier,69.0,2020-03-14 16:24:20,2020-03-14 16:29:12,2020-03-14 16:30:34,2020-03-14 16:34:17,2020-03-14 16:39:19,ii,customer188,El Pollo Loco
1984,Visa,3,Sembawang,153.6,2020-03-14 16:05:23,2020-03-14 16:6:46,2020-03-14 16:9:18,2020-03-14 16:12:44,2020-03-14 16:16:03,ii,customer74,Quiznos
1985,Cash,1,Clarke Quay,92.4,2020-03-14 16:14:32,2020-03-14 16:15:00,2020-03-14 16:16:33,2020-03-14 16:21:08,2020-03-14 16:22:12,ii,customer71,Royal Buffet
1986,Mastercard,4,Yio Chu Kang,85.2,2020-03-14 16:45:38,2020-03-14 16:49:46,2020-03-14 16:51:28,2020-03-14 16:55:07,2020-03-14 16:56:02,vvv,customer10,Seaside Eatery
1987,Cash,1,Segar,21.6,2020-03-14 16:49:39,2020-03-14 16:52:35,2020-03-14 16:54:41,2020-03-14 16:56:04,2020-03-14 17:1:37,uuu,customer276,TacoTime
1988,Cash,4,Sam Kee,154.2,2020-03-14 17:45:03,2020-03-14 17:48:47,2020-03-14 17:52:01,2020-03-14 17:55:01,2020-03-14 18:0:00,hh,customer250,Scoopers
1989,Visa,3,Nibong,21.0,2020-03-14 17:59:12,2020-03-14 18:1:34,2020-03-14 18:5:18,2020-03-14 18:8:55,2020-03-14 18:10:57,ii,customer114,Popeye's Chicken
1990,Mastercard,4,Tengah Park,105.0,2020-03-14 17:18:20,2020-03-14 17:23:41,2020-03-14 17:28:13,2020-03-14 17:30:36,2020-03-14 17:31:41,hh,customer207,Baskin-Robbins
1991,Cash,4,Pasir Ris,208.8,2020-03-14 18:52:04,2020-03-14 18:55:34,2020-03-14 18:56:56,2020-03-14 19:0:14,2020-03-14 19:5:03,xxx,customer280,Fallguys Burger Company
1992,Mastercard,1,EAST LOOP,165.6,2020-03-14 18:33:06,2020-03-14 18:37:33,2020-03-14 18:38:14,2020-03-14 18:41:54,2020-03-14 18:45:53,yyy,customer188,Burgerville
1993,Visa,3,Bedok Reservoir,58.2,2020-03-14 18:15:20,2020-03-14 18:19:44,2020-03-14 18:24:53,2020-03-14 18:29:44,2020-03-14 18:31:09,xxx,customer94,Penn Station East Coast Subs
1994,Cash,2,Lentor,196.8,2020-03-14 18:18:23,2020-03-14 18:20:04,2020-03-14 18:21:24,2020-03-14 18:25:58,2020-03-14 18:26:29,ii,customer259,Scoopers
1995,Cash,2,Sam Kee,139.2,2020-03-14 18:15:25,2020-03-14 18:18:19,2020-03-14 18:23:58,2020-03-14 18:26:32,2020-03-14 18:30:17,hh,customer83,Pete's Burgers
1996,Cash,4,Tongkang,10.8,2020-03-14 18:35:26,2020-03-14 18:39:35,2020-03-14 18:40:25,2020-03-14 18:44:15,2020-03-14 18:49:09,l,customer206,Car's Late Night Delivery
1997,Mastercard,3,Soo Teck,215.4,2020-03-14 18:13:34,2020-03-14 18:14:39,2020-03-14 18:15:53,2020-03-14 18:16:04,2020-03-14 18:20:15,hh,customer61,Tudor's Biscuit World
1998,Mastercard,2,Mayﬂower,160.8,2020-03-14 18:29:47,2020-03-14 18:30:07,2020-03-14 18:33:18,2020-03-14 18:35:55,2020-03-14 18:38:58,hh,customer267,Kum & Go
1999,Mastercard,3,Gul Circle,342.0,2020-03-14 18:45:56,2020-03-14 18:49:47,2020-03-14 18:53:41,2020-03-14 18:56:30,2020-03-14 19:1:16,ii,customer2,Simmies Arirang Hill Cheese Steak
2000,Mastercard,3,Simei,156.0,2020-03-14 18:06:59,2020-03-14 18:11:51,2020-03-14 18:14:01,2020-03-14 18:18:49,2020-03-14 18:21:26,xxx,customer169,Charley's Grilled Subs
2001,Cash,5,Serangoon,263.4,2020-03-14 19:43:13,2020-03-14 19:48:34,2020-03-14 19:52:06,2020-03-14 19:56:11,2020-03-14 19:57:36,hh,customer28,Mcdonald's - Walmart
2002,Visa,1,Lavender,77.4,2020-03-14 19:10:15,2020-03-14 19:13:35,2020-03-14 19:16:16,2020-03-14 19:19:41,2020-03-14 19:23:06,ii,customer160,Alice's
2003,Cash,5,Gek Poh,27.0,2020-03-14 19:02:28,2020-03-14 19:3:55,2020-03-14 19:6:36,2020-03-14 19:7:29,2020-03-14 19:10:26,ii,customer6,Italian Pizzeria Restaurant
2004,Cash,3,Maxwell,68.4,2020-03-14 19:37:32,2020-03-14 19:40:31,2020-03-14 19:41:29,2020-03-14 19:46:01,2020-03-14 19:50:37,ii,customer232,Fred's Store
2005,Visa,2,Springleaf,225.6,2020-03-14 20:16:10,2020-03-14 20:19:05,2020-03-14 20:23:42,2020-03-14 20:26:44,2020-03-14 20:27:01,xxx,customer254,Noodles & Company
2006,Cash,5,Cantonment,217.8,2020-03-14 20:25:11,2020-03-14 20:28:48,2020-03-14 20:30:00,2020-03-14 20:35:35,2020-03-14 20:36:54,m,customer224,Krystal
2007,Mastercard,5,Tanah Merah,51.6,2020-03-14 20:16:14,2020-03-14 20:19:25,2020-03-14 20:21:01,2020-03-14 20:22:50,2020-03-14 20:26:20,hh,customer87,Chickenow
2008,Mastercard,2,Bukit Batok,196.2,2020-03-14 20:44:20,2020-03-14 20:46:15,2020-03-14 20:51:16,2020-03-14 20:52:07,2020-03-14 20:57:33,ii,customer231,Rubio's
2009,Cash,1,Tai Seng,49.2,2020-03-14 20:57:24,2020-03-14 20:58:30,2020-03-14 21:3:58,2020-03-14 21:7:24,2020-03-14 21:11:31,ii,customer151,Krystal
2010,Visa,2,Redhill,174.0,2020-03-14 20:18:44,2020-03-14 20:20:54,2020-03-14 20:23:10,2020-03-14 20:24:40,2020-03-14 20:25:47,hh,customer168,Simmies Arirang Hill Cheese Steak
2011,Mastercard,5,Tanah Merah,111.6,2020-03-14 21:41:07,2020-03-14 21:42:16,2020-03-14 21:45:38,2020-03-14 21:48:58,2020-03-14 21:53:46,vvv,customer202,Bobby's Burger Palace
2012,Mastercard,3,Woodlands South,168.6,2020-03-14 21:48:11,2020-03-14 21:49:03,2020-03-14 21:51:06,2020-03-14 21:54:32,2020-03-14 21:57:48,ii,customer267,Pete's Burgers
2014,Mastercard,2,Redhill,67.8,2020-03-14 21:02:33,2020-03-14 21:3:49,2020-03-14 21:5:26,2020-03-14 21:8:50,2020-03-14 21:11:10,xxx,customer87,Rubio's Coastal Grill
2015,Cash,3,Damai,242.4,2020-03-14 21:17:38,2020-03-14 21:20:41,2020-03-14 21:21:05,2020-03-14 21:22:35,2020-03-14 21:23:06,m,customer139,Ball State Lafollette Dining
2016,Visa,3,Ten Mile Junction,99.0,2020-03-14 21:09:38,2020-03-14 21:14:16,2020-03-14 21:19:05,2020-03-14 21:22:31,2020-03-14 21:25:27,vvv,customer281,Five Guys
2017,Mastercard,5,Mountbatten,97.2,2020-03-14 21:29:40,2020-03-14 21:34:15,2020-03-14 21:38:41,2020-03-14 21:42:59,2020-03-14 21:44:13,hh,customer51,Hometown Buffet
2018,Visa,1,Havelock,57.6,2020-03-14 21:45:42,2020-03-14 21:48:21,2020-03-14 21:52:28,2020-03-14 21:56:34,2020-03-14 22:0:59,hh,customer62,Portillo's
2019,Cash,2,STC,157.8,2020-03-14 21:48:42,2020-03-14 21:52:33,2020-03-14 21:57:39,2020-03-14 22:1:11,2020-03-14 22:3:11,vvv,customer105,Qdoba Mexican Grill
2020,Visa,2,Sengkang,229.8,2020-03-14 21:33:49,2020-03-14 21:38:11,2020-03-14 21:39:44,2020-03-14 21:41:50,2020-03-14 21:46:41,yyy,customer281,Kfc - Kentucky Fried Chicken
2021,Cash,1,Kangkar,113.4,2020-03-14 21:33:58,2020-03-14 21:35:13,2020-03-14 21:40:52,2020-03-14 21:42:08,2020-03-14 21:47:49,hh,customer141,Del Taco
2022,Mastercard,5,Bakau,43.2,2020-03-15 16:44:03,2020-03-15 16:45:13,2020-03-15 16:50:27,2020-03-15 16:52:32,2020-03-15 16:56:23,hh,customer51,7-11
2023,Cash,1,Kent Ridge,61.8,2020-03-15 16:13:38,2020-03-15 16:15:27,2020-03-15 16:18:33,2020-03-15 16:23:03,2020-03-15 16:26:07,hh,customer137,Charleys Philly Steaks
2024,Cash,5,Jurong West,16.8,2020-03-15 16:52:38,2020-03-15 16:57:46,2020-03-15 16:58:24,2020-03-15 17:3:52,2020-03-15 17:8:49,hh,customer153,Popeye's Chicken
2025,Cash,4,Napier,89.4,2020-03-15 16:47:46,2020-03-15 16:51:51,2020-03-15 16:54:01,2020-03-15 16:59:48,2020-03-15 17:0:59,yyy,customer1,Grandy's
2026,Mastercard,1,Toh Guan,40.8,2020-03-15 16:56:54,2020-03-15 16:57:43,2020-03-15 17:1:08,2020-03-15 17:4:48,2020-03-15 17:8:01,www,customer95,Baja Fresh
2027,Cash,2,Mountbatten,151.2,2020-03-15 16:10:55,2020-03-15 16:11:22,2020-03-15 16:16:43,2020-03-15 16:19:29,2020-03-15 16:23:00,ii,customer66,Culver's
2029,Mastercard,3,Queenstown,142.8,2020-03-15 17:03:24,2020-03-15 17:6:44,2020-03-15 17:8:39,2020-03-15 17:12:29,2020-03-15 17:13:15,vvv,customer51,Yellow Cab Pizza Co.
2030,Mastercard,3,Oasis,39.0,2020-03-15 17:34:33,2020-03-15 17:39:56,2020-03-15 17:44:38,2020-03-15 17:45:07,2020-03-15 17:46:33,zzz,customer132,Mc Donald's
2031,Mastercard,3,Nibong,289.2,2020-03-15 17:33:48,2020-03-15 17:37:27,2020-03-15 17:41:32,2020-03-15 17:44:32,2020-03-15 17:47:35,vvv,customer102,Teddy's Bigger Burgers
2032,Visa,4,Stevens,276.0,2020-03-15 18:20:03,2020-03-15 18:23:59,2020-03-15 18:24:54,2020-03-15 18:25:15,2020-03-15 18:27:24,ii,customer223,KFC / Taco Bell
2033,Cash,5,Buangkok,296.4,2020-03-15 18:03:06,2020-03-15 18:8:24,2020-03-15 18:11:43,2020-03-15 18:13:31,2020-03-15 18:15:28,ii,customer106,Mcdonalds
2034,Mastercard,5,Toa Payoh,97.8,2020-03-15 18:19:08,2020-03-15 18:24:50,2020-03-15 18:26:49,2020-03-15 18:27:47,2020-03-15 18:31:14,m,customer270,Alice's
2035,Mastercard,4,Clarke Quay,70.2,2020-03-15 18:39:49,2020-03-15 18:43:58,2020-03-15 18:47:37,2020-03-15 18:48:54,2020-03-15 18:49:38,l,customer10,Arby's Antigo
2036,Mastercard,3,Bendemeer,282.6,2020-03-15 18:59:50,2020-03-15 19:0:14,2020-03-15 19:4:42,2020-03-15 19:9:09,2020-03-15 19:14:36,www,customer39,Arbys
2037,Visa,2,Lakeside,56.4,2020-03-15 19:00:06,2020-03-15 19:1:14,2020-03-15 19:3:51,2020-03-15 19:6:52,2020-03-15 19:10:35,hh,customer198,Thrasher's French Fries
2038,Cash,1,Yishun,197.4,2020-03-15 19:54:16,2020-03-15 19:58:37,2020-03-15 20:3:57,2020-03-15 20:6:35,2020-03-15 20:7:31,zzz,customer90,Dairy Queen
2039,Visa,2,Canberra,176.4,2020-03-15 19:55:29,2020-03-15 20:0:07,2020-03-15 20:4:25,2020-03-15 20:5:18,2020-03-15 20:10:45,ii,customer200,Subway Citgo of Quarryville
2040,Cash,3,Serangoon,223.2,2020-03-15 19:46:48,2020-03-15 19:50:45,2020-03-15 19:52:05,2020-03-15 19:56:16,2020-03-15 19:57:28,bbbb,customer191,Zip's Hamburgers And Fish
2041,Visa,2,Thanggam,157.8,2020-03-15 19:19:58,2020-03-15 19:22:08,2020-03-15 19:25:45,2020-03-15 19:26:25,2020-03-15 19:30:02,l,customer172,Foster's Freeze
2042,Cash,3,Pending,205.8,2020-03-15 19:34:58,2020-03-15 19:36:17,2020-03-15 19:40:42,2020-03-15 19:43:25,2020-03-15 19:46:53,ii,customer210,Ll Hawaiian Barbecue
2043,Mastercard,1,Teck Lee,25.2,2020-03-15 20:44:01,2020-03-15 20:47:14,2020-03-15 20:50:49,2020-03-15 20:55:21,2020-03-15 20:56:50,ii,customer51,A&W All American Food
2044,Mastercard,4,Kranji,45.6,2020-03-15 20:39:03,2020-03-15 20:44:51,2020-03-15 20:48:48,2020-03-15 20:51:44,2020-03-15 20:53:35,hh,customer148,Fresh City
2045,Visa,3,Nanyang Crescent,117.0,2020-03-15 20:27:16,2020-03-15 20:32:08,2020-03-15 20:35:55,2020-03-15 20:39:33,2020-03-15 20:42:37,hh,customer209,Kennedy Fried Chicken & Pizza
2046,Mastercard,1,Gul Circle,94.2,2020-03-15 20:09:24,2020-03-15 20:11:53,2020-03-15 20:14:37,2020-03-15 20:16:16,2020-03-15 20:21:01,ii,customer33,Shepard's Drive-In
2047,Cash,2,Yishun,278.4,2020-03-15 20:51:32,2020-03-15 20:53:31,2020-03-15 20:56:31,2020-03-15 20:59:48,2020-03-15 21:4:23,hh,customer236,Original Tracks
2048,Cash,2,Katong Park,342.0,2020-03-15 20:54:43,2020-03-15 20:59:28,2020-03-15 21:2:36,2020-03-15 21:4:35,2020-03-15 21:5:29,ii,customer118,Pal's Sudden Service
2049,Mastercard,4,Thanggam,76.2,2020-03-15 20:43:48,2020-03-15 20:47:41,2020-03-15 20:50:13,2020-03-15 20:52:42,2020-03-15 20:53:31,aaaa,customer36,Convergence Zone
2050,Cash,4,Segar,112.2,2020-03-15 20:15:50,2020-03-15 20:17:52,2020-03-15 20:18:21,2020-03-15 20:19:25,2020-03-15 20:21:54,hh,customer5,Los Verdes
2051,Mastercard,2,Hume,58.2,2020-03-15 20:16:50,2020-03-15 20:21:48,2020-03-15 20:23:45,2020-03-15 20:27:48,2020-03-15 20:28:58,uuu,customer293,Pollo Tropical
2052,Visa,4,Katong Park,142.2,2020-03-15 20:26:53,2020-03-15 20:30:06,2020-03-15 20:35:48,2020-03-15 20:37:36,2020-03-15 20:38:43,ii,customer162,Geno's Fast Break
2053,Mastercard,4,Ang Mo Kio,130.2,2020-03-15 20:37:56,2020-03-15 20:40:31,2020-03-15 20:45:25,2020-03-15 20:47:10,2020-03-15 20:51:37,ii,customer217,Pick Up Stix
2054,Cash,3,Phoenix,45.0,2020-03-15 20:53:56,2020-03-15 20:56:14,2020-03-15 20:58:01,2020-03-15 20:59:04,2020-03-15 21:1:30,hh,customer71,Kum Go
2055,Visa,1,Pandan Reservoir,288.6,2020-03-15 21:15:05,2020-03-15 21:20:29,2020-03-15 21:22:24,2020-03-15 21:26:46,2020-03-15 21:27:10,ii,customer255,Frisch's Big Boy
2056,Mastercard,4,Chinatown,339.6,2020-03-15 21:08:28,2020-03-15 21:13:10,2020-03-15 21:15:50,2020-03-15 21:16:56,2020-03-15 21:17:06,vvv,customer89,Arbys
2057,Mastercard,2,Cove,91.2,2020-03-15 21:51:33,2020-03-15 21:54:47,2020-03-15 21:59:13,2020-03-15 22:4:41,2020-03-15 22:7:05,hh,customer132,L&L Hawaiian Barbecue
2058,Mastercard,4,Pasir Panjang,159.6,2020-03-15 21:44:55,2020-03-15 21:49:30,2020-03-15 21:53:49,2020-03-15 21:57:17,2020-03-15 21:59:42,uuu,customer277,Culvers
